rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|)
get(pollutants_i),0.00227736143824075,1.00227995659546,0.00010416486721793,0.000418791035078978,5.43794218950095,5.38994558014172e-08
mean_bmi,0.0153880800738014,1.01550708621977,0.000591352545231528,0.00188910707895854,8.14568969922277,3.77126103278755e-16
smoke_rate,0.0826402374755086,1.08615098183085,0.00778422633176012,0.024919456789505,3.31629369667132,0.00091219909108375
hispanic,0.00824404528982992,1.00827812100742,0.00401953795895241,0.0141055211366898,0.584455207995568,0.558914092545563
pct_blk,0.129354327648184,1.13809331065763,0.00310826007020234,0.00977547709414939,13.2325334510376,5.69353576637992e-40
medhouseholdincome,1.40024545859886e-06,1.00000140024644,4.62177292928751e-08,1.61648512333216e-07,8.66228484498788,4.62401170855022e-18
medianhousevalue,9.77717819765336e-08,1.00000009777179,6.52236620370097e-09,2.37580794632457e-08,4.11530663190974,3.866650391444e-05
poverty,-0.135076920111309,0.873648707947547,0.010636798312381,0.0342263020586782,-3.94658236463089,7.92746589102761e-05
education,0.357500661699959,1.42975151251427,0.0054366659476443,0.0176105531479545,20.3003652807738,1.27632638990512e-91
popdensity,1.71313589018755e-06,1.00000171313736,6.01000207332912e-08,2.10397456400233e-07,8.14237928299238,3.87584863286611e-16
pct_owner_occ,-0.036187729225912,0.964459219304533,0.00445654292035982,0.0150253700269868,-2.40844179949752,0.0160207804824496
summer_tmmx,-0.00383628843204425,0.996171060721595,0.000312516398993984,0.00115571526636083,-3.31940620990855,0.000902091018962116
winter_tmmx,0.0115044584296424,1.01157088921718,0.000164197297558156,0.000601168793726846,19.1368190592901,1.24651658127417e-81
summer_rmax,7.43848683466792e-05,1.00007438763497,8.70511868844919e-05,0.000334765795507915,0.222199726927957,0.824158406683703
winter_rmax,-0.00212886108964971,0.997873403327958,8.91991047720364e-05,0.000329997353639538,-6.4511459445675,1.11007532099156e-10
as.factor(year)2001,0.255922524204708,1.29165265224656,0.00334470865027531,0.0107153586609136,23.8837105040857,4.52299572060342e-126
as.factor(year)2002,0.217598725697976,1.24308814819496,0.0033794366579853,0.0112254300845643,19.3844444318609,1.04426539859616e-83
as.factor(year)2003,0.248933684105106,1.28265696970453,0.00325317064208996,0.0106275559119677,23.423417968075,2.46748534612044e-121
as.factor(year)2004,0.229536175559679,1.25801637584662,0.00324457738304972,0.0106381457443372,21.5767090502463,2.97289282925014e-103
as.factor(year)2005,0.250482123753748,1.28464462509709,0.00308189033988156,0.0101932391687955,24.5733588318566,2.43447652631927e-133
as.factor(year)2006,0.204649351135662,1.22709471014932,0.00320608834624628,0.0103477295991035,19.7772225468079,4.67755017230026e-87
as.factor(year)2007,0.170353036257439,1.18572338078269,0.00302777432908228,0.0101978866135859,16.7047391986582,1.21056118959998e-62
as.factor(year)2008,0.16487887890554,1.17925027797674,0.00316746249312472,0.0103276835373392,15.9647493370056,2.24943566012673e-57
as.factor(year)2009,0.100386487146606,1.10559813498189,0.00301450698181164,0.0100785897084287,9.96037045368085,2.27214474623395e-23
as.factor(year)2010,0.178653662325884,1.19560658884809,0.00315218344875166,0.0103718127226485,17.224921728076,1.7266113838085e-66
as.factor(year)2011,0.131515293613566,1.14055535080177,0.00319449507934561,0.0108864975267623,12.0805882048163,1.33759421233323e-33
as.factor(year)2012,0.0971857294369483,1.10206504053355,0.00309870767635366,0.0103328150499895,9.40554233931117,5.17625625972317e-21
as.factor(year)2013,0.0478043750506639,1.04896543144229,0.00315195938923898,0.0107383365365141,4.45174863798619,8.51738346766013e-06
as.factor(year)2014,0.0792202597688954,1.08244271439735,0.00350007891297212,0.0117470344714084,6.74385181738533,1.54241851621923e-11
as.factor(year)2015,0.118600380344975,1.12591988865651,0.00363346001390162,0.0120746349657746,9.82227460135619,9.0283039015356e-23
as.factor(year)2016,,,0,0,,
as.factor(region)NORTHEAST,0.00614664646656899,1.00616557586219,0.00160081554838407,0.00451898179791169,1.36018393997725,0.173771723445785
as.factor(region)SOUTH,-0.0516766781058019,0.949635855275701,0.00173782354406884,0.00571211883356405,-9.04684927108886,1.47152949794617e-19
as.factor(region)WEST,-0.169987096459053,0.843675702930126,0.00292977823191377,0.0109395816556172,-15.5387200178508,1.89735197378231e-54
